macula_id	gloss
o380120130101	and
o380120130102	wives
o380120130103	their
o380120130111	alone
o380120130112	
o380120140011	all
o380120140021	the
o380120140022	clans
o380120140031	[which]
o380120140032	remain
o380120140041	clans
o380120140051	clans
o380120140061	alone
o380120140062	
o380120140071	and
o380120140072	wives
o380120140073	their
o380120140081	alone
o380120140082	
o380130010011	on
o380130010011ה	the
o380130010012	day
o380130010021	(the)
o380130010022	that
o380130010031	it.will.be
o380130010041	a.fountain
o380130010051	opened
o380130010061	for
o380130010062	the.house
o380130010071	of.David
o380130010081	and
o380130010082	for
o380130010083	the.inhabitants
o380130010091	of.Jerusalem
o380130010101	for
o380130010102	sin
o380130010111	and
o380130010112	for
o380130010113	impurity
o380130020011	and
o380130020012	it.will.be
o380130020021	on
o380130020021ה	the
o380130020022	day
o380130020031	(the)
o380130020032	that
o380130020041	the.utterance
o380130020051	of.Yahweh
o380130020061	of.hosts
o380130020071	I.will.cut.off
o380130020081	(et)
o380130020091	the.names
o380130020101	of
o380130020102	the.idols
o380130020111	from
o380130020121	the
o380130020122	land
o380130020131	and
o380130020132	not
o380130020141	they.will.be.remembered
o380130020151	again
o380130020161	and
o380130020162	also
o380130020171	(et)
o380130020181	the
o380130020182	prophets
o380130020191	and
o380130020192	(et)
o380130020201	the.spirit
o380130020211	of.(the)
o380130020212	uncleanness
o380130020221	I.will.cause.to.pass.away
o380130020231	from
o380130020241	the
o380130020242	land
o380130030011	and
o380130030012	it.will.be
o380130030021	(dm)
o380130030031	he.will.prophesy
o380130030041	anyone
o380130030051	still
o380130030061	and
o380130030062	they.will.say
o380130030071	to
o380130030072	him
o380130030081	father
o380130030082	his
o380130030091	and
o380130030092	mother
o380130030093	his
o380130030101	[who].begot
o380130030102	him
o380130030111	not
o380130030121	you.will.live
o380130030131	(dm)
o380130030141	falsehood
o380130030151	you.have.spoken
o380130030161	in
o380130030162	the.name
o380130030171	of.Yahweh
o380130030181	and
o380130030182	they
o380130030183	will.pierce.him.through
o380130030191	father
o380130030192	his
o380130030201	and
o380130030202	mother
o380130030203	his
o380130030211	[who].begot
o380130030212	him
o380130030221	when
o380130030222	prophecies
o380130030223	he
o380130040011	and
o380130040012	it.will.be
o380130040021	on
o380130040021ה	the
o380130040022	day
o380130040031	(the)
o380130040032	that
o380130040041	they.will.be.ashamed
o380130040051	the
o380130040052	prophets
o380130040061	each.one
o380130040071	from
o380130040072	vision
o380130040073	his
o380130040081	when
o380130040082	prophecies
o380130040083	he
o380130040091	and
o380130040092	not
o380130040101	they.will.wear
o380130040111	a.cloak
o380130040121	of.hair
o380130040131	so.as
o380130040141	to.deceive
o380130050011	and
o380130050012	he.will.say
o380130050021	not
o380130050031	[am].a.prophet
o380130050041	I
o380130050051	[am].a.man
o380130050061	[who].tills
o380130050071	ground
o380130050081	I
o380130050091	(dm)
o380130050101	someone
o380130050111	he
o380130050112	sold.me
o380130050121	since
o380130050122	youth(s)
o380130050123	my
o380130060011	and
o380130060012	someone.will.say
o380130060021	to
o380130060022	him
o380130060031	what?
o380130060041	[are].the
o380130060042	wounds
o380130060051	(the)
o380130060052	these
o380130060061	between
o380130060071	hands
o380130060072	your
o380130060081	and
o380130060082	he.will.say
o380130060091	[those].which
o380130060101	I.was.wounded
o380130060111	the.house
o380130060121	of
o380130060122	my.friends
o380130070011	O.sword
o380130070021	awake
o380130070031	on
o380130070041	shepherd
o380130070042	my
o380130070051	and
o380130070052	on
o380130070061	the.man
o380130070071	fellow
o380130070072	my
o380130070081	the.utterance
o380130070091	of.Yahweh
o380130070101	of.hosts
o380130070111	strike
o380130070121	(et)
o380130070131	the
o380130070132	shepherd
o380130070141	and
o380130070142	they.will.be.scattered
o380130070151	the
o380130070152	sheep
o380130070161	and
o380130070162	I.will.turn
o380130070171	hand
o380130070172	my
o380130070181	on
o380130070191	[those
o380130070192	who.are].insignificant
o380130080011	and
o380130080012	it.will.be
o380130080021	in
o380130080022	all
o380130080031	the
o380130080032	land
o380130080041	the.utterance
o380130080051	of.Yahweh
o380130080061	a.mouth
o380130080071	of.two
o380130080081	in
o380130080082	it
o380130080091	they.will.be.cut.off
o380130080101	they.will.perish
o380130080111	and
o380130080112	the.third
o380130080113	[part]
o380130080121	it.will.be.left
o380130080131	in
o380130080132	it
o380130090011	and
o380130090012	I.will.bring
o380130090021	(et)
o380130090031	the.third
o380130090032	[part]
o380130090041	in
o380130090041ה	the
o380130090042	fire
o380130090051	and
o380130090052	I
o380130090053	will.refine.them
o380130090061	as
o380130090062	refines
o380130090071	(et)
o380130090081	(the)
o380130090082	silver
o380130090091	and
o380130090092	I
o380130090093	will.test.them
o380130090101	as
o380130090102	tests
o380130090111	(et)
o380130090121	(the)
o380130090122	gold
o380130090131	it
o380130090141	it.will.call
o380130090151	on
o380130090152	name
o380130090153	my
o380130090161	and
o380130090162	I
o380130090171	I.will.answer
o380130090181	
o380130090182	it
o380130090191	I.will.say
o380130090201	people
o380130090202	[is].my
o380130090211	it
o380130090221	and
o380130090222	it
o380130090231	it.will.say
o380130090241	Yahweh
o380130090251	God
o380130090252	[is].my
o380140010011	there!
o380140010021	a.day
o380140010031	[is].coming
o380140010041	of
o380140010042	Yahweh
o380140010051	and
o380140010052	it.will.be.divided
o380140010061	plunder
o380140010062	your
o380140010071	in
o380140010072	midst
o380140010073	your
o380140020011	and
o380140020012	I.will.gather
o380140020021	(et)
o380140020031	all
o380140020041	the
o380140020042	nations
o380140020051	to
o380140020061	Jerusalem
o380140020071	for
o380140020071ה	(the)
o380140020072	battle
o380140020081	and
o380140020082	it.will.be.captured
o380140020091	the
o380140020092	city
o380140020101	and
o380140020102	they.will.be.plundered
o380140020111	the
o380140020112	houses
o380140020121	and
o380140020122	the
o380140020123	women
o380140020141	they.will.be.lain.with
o380140020151	and
o380140020152	it.will.go.out
o380140020161	(the).half
o380140020171	of
o380140020172	the.city
o380140020181	in
o380140020181ה	(the)
o380140020182	exile
o380140020191	and
o380140020192	the.rest
o380140020201	of
o380140020202	the.people
o380140020211	not
o380140020221	it.will.be.cut.off
o380140020231	from
o380140020241	the
o380140020242	city
o380140030011	and
o380140030012	he.will.go.forth
o380140030021	Yahweh
o380140030031	and
o380140030032	he.will.fight
o380140030041	against
o380140030041ה	the
o380140030042	nations
o380140030051	(the)
o380140030052	those
o380140030061	like
o380140030062	the.day
o380140030071	fought
o380140030072	he
o380140030081	in
o380140030082	a.day
o380140030091	of.battle
o380140040011	and
o380140040012	they.will.stand
o380140040021	feet
o380140040022	his
o380140040031	on
o380140040031ה	the
o380140040032	day
o380140040041	(the)
o380140040042	that
o380140040051	on
o380140040061	the.mountain
o380140040071	of.(the)
o380140040072	Olives
o380140040081	which
o380140040091	[is].on
o380140040101	the.face
o380140040111	of.Jerusalem
o380140040121	from.[the]
o380140040122	east
o380140040131	and
o380140040132	it.will.be.split.open
o380140040141	the.mountain
o380140040151	of.(the)
o380140040152	Olives
o380140040161	from
o380140040162	middle
o380140040163	its
o380140040171	eastward
o380140040172	
o380140040181	and
o380140040182	westward
o380140040183	
o380140040191	a.valley
o380140040201	great
o380140040211	very
o380140040221	and
o380140040222	it.will.depart
o380140040231	(the).half
o380140040241	of
o380140040242	the.mountain
o380140040251	northward
o380140040252	
o380140040261	and
o380140040262	half
o380140040263	of.it
o380140040271	southward
o380140040272	
o380140050011	and
o380140050012	you.will.flee
o380140050021	the.valley
o380140050031	my.mountains
o380140050032	of
o380140050041	(dm)
o380140050051	it.will.reach
o380140050061	[the].valley
o380140050071	of.mountains
o380140050081	to
o380140050091	Azal
o380140050101	and
o380140050102	you.will.flee
o380140050111	just
o380140050112	as
o380140050121	you.fled
o380140050131	from
o380140050132	before
o380140050141	the
o380140050142	earthquake
o380140050151	in
o380140050152	the.days
o380140050161	of.Uzziah
o380140050171	the.king
o380140050181	of.Judah
o380140050191	and
o380140050192	he.will.come
o380140050201	Yahweh
o380140050211	God
o380140050212	my
o380140050221	all
o380140050231	holy.[ones]
o380140050241	[will
o380140050242	be].with.you
o380140060011	and
o380140060012	it.will.be
o380140060021	on
o380140060021ה	the
o380140060022	day
o380140060031	(the)
o380140060032	that
o380140060041	not
o380140060051	it.will.be
o380140060061	light
o380140060071	splendid.[ones]
o380140060091	and
o380140060092	frost
o380140070011	and
o380140070012	it.will.be
o380140070021	a.day
o380140070031	one
o380140070041	it
o380140070051	it.will.be.known
o380140070061	to
o380140070062	Yahweh
o380140070071	not
o380140070081	day
o380140070091	and
o380140070092	not
o380140070101	night
o380140070111	and
o380140070112	it.will.be
o380140070121	to.[the]
o380140070122	time
o380140070131	of.evening
o380140070141	it.will.be
o380140070151	light
o380140080011	and
o380140080012	it.will.be
o380140080021	on
o380140080021ה	the
o380140080022	day
o380140080031	(the)
o380140080032	that
o380140080041	they.will.go.out
o380140080051	waters
o380140080061	living
o380140080071	from
o380140080072	Jerusalem
o380140080081	of.them
o380140080082	half
o380140080091	to
o380140080101	the
o380140080102	sea
o380140080111	(the)
o380140080112	eastern
o380140080121	and
o380140080122	half
o380140080123	of.them
o380140080131	to
o380140080141	the
o380140080142	sea
o380140080151	(the)
o380140080152	western
o380140080161	in
o380140080161ה	the
o380140080162	summer
o380140080171	and
o380140080172	in
o380140080172ה	the
o380140080173	winter
o380140080181	it.will.be
o380140090011	and
o380140090012	he.will.become
o380140090021	Yahweh
o380140090031	(into)
o380140090032	king
o380140090041	over
o380140090051	all
o380140090061	the
o380140090062	earth
o380140090071	on
o380140090071ה	the
o380140090072	day
o380140090081	(the)
o380140090082	that
o380140090091	he.will.be
o380140090101	Yahweh
o380140090111	one
o380140090121	and
o380140090122	name
o380140090123	his
o380140090131	[will.be].one
o380140100011	it.will.change
o380140100021	all
o380140100031	the
o380140100032	land
o380140100041	like
o380140100041ה	the
o380140100042	Arabah
o380140100051	from
o380140100052	Geba
o380140100061	to
o380140100062	Rimmon
o380140100071	[the].south
o380140100081	of.Jerusalem
o380140100091	and
o380140100092	it.will.rise
o380140100101	and
o380140100102	it.will.remain
o380140100111	in
o380140100112	its.place
o380140100121	(to).from
o380140100122	the
o380140100123	gate
o380140100131	of.Benjamin
o380140100141	to
o380140100151	[the].place
o380140100161	of.[the].gate
o380140100171	(the)
o380140100172	first
o380140100181	to
o380140100191	the.gate
o380140100201	of
o380140100202	the.corners
o380140100211	and
o380140100212	the.tower
o380140100221	of.Hananel
o380140100231	to
o380140100241	the.winepresses
o380140100251	of
o380140100252	the.king
o380140110011	and
o380140110012	people.will.dwell
o380140110021	in
o380140110022	it
o380140110031	and
o380140110032	total.destruction
o380140110041	not
o380140110051	it.will.be
o380140110061	again
o380140110071	and
o380140110072	it.will.remain
o380140110081	Jerusalem
o380140110091	to
o380140110092	security
o380140120011	and
o380140120012	this
o380140120021	it.will.be
o380140120031	the
o380140120032	plague
o380140120041	which
o380140120051	he.will.strike
o380140120061	Yahweh
o380140120071	(et)
o380140120081	all
o380140120091	the
o380140120092	peoples
o380140120101	which
o380140120111	they.have.gone.to.war
o380140120121	on
o380140120131	Jerusalem
o380140120141	he.will.cause.to.rot
o380140120151	flesh
o380140120152	its
o380140120161	and
o380140120162	it
o380140120171	[is].standing
o380140120181	on
o380140120191	feet
o380140120192	its
o380140120201	and
o380140120202	eyes
o380140120203	its
o380140120211	they.will.rot
o380140120221	in
o380140120222	sockets
o380140120223	their
o380140120231	and
o380140120232	tongue
o380140120233	its
o380140120241	it.will.rot
o380140120251	in
o380140120252	mouth
o380140120253	their
o380140130011	and
o380140130012	it.will.be
o380140130021	on
o380140130021ה	the
o380140130022	day
o380140130031	(the)
o380140130032	that
o380140130041	it.will.be
o380140130051	a.panic
o380140130061	of.Yahweh
o380140130071	great
o380140130081	among
o380140130082	them
o380140130091	and
o380140130092	they.will.take.hold.of
o380140130101	each
o380140130111	the.hand
o380140130121	his.neighbor
o380140130122	of
o380140130131	and
o380140130132	it.will.go.up
o380140130141	hand
o380140130142	his
o380140130151	on
o380140130161	the.hand
o380140130171	his.neighbor
o380140130172	of
o380140140011	and
o380140140012	also
o380140140021	Judah
o380140140031	it.will.fight
o380140140041	at
o380140140042	Jerusalem
o380140140051	and
o380140140052	it.will.be.gathered
o380140140061	the.wealth
o380140140071	of.all
o380140140081	the
o380140140082	nations
o380140140091	all.around
o380140140101	gold
o380140140111	and
o380140140112	silver
o380140140121	and
o380140140122	garments
o380140140131	to
o380140140132	abundance
o380140140141	very.great
o380140150011	and
o380140150012	thus
o380140150021	it.will.be
o380140150031	the.plague
o380140150041	of
o380140150042	the.horse
o380140150051	the
o380140150052	mule
o380140150061	the
o380140150062	camel
o380140150071	and
o380140150072	the
o380140150073	donkey
o380140150081	and
o380140150082	all
o380140150091	the
o380140150092	livestock
o380140150101	which
o380140150111	it.will.be
o380140150121	in
o380140150121ה	the
o380140150122	camps
o380140150131	(the)
o380140150132	those
o380140150141	like
o380140150141ה	the
o380140150142	plague
o380140150151	(the)
o380140150152	this
o380140160011	and
o380140160012	it.will.be
o380140160021	every
o380140160031	(the).[one
o380140160032	who].remains
o380140160041	of
o380140160042	all
o380140160051	the
o380140160052	nations
o380140160061	[which]
o380140160062	came
o380140160071	on
o380140160081	Jerusalem
o380140160091	and
o380140160092	they.will.go.up
o380140160101	as
o380140160102	often.as
o380140160111	a.year
o380140160121	in
o380140160122	a.year
o380140160131	to
o380140160132	bow.down
o380140160141	to.[the]
o380140160142	king
o380140160151	Yahweh
o380140160161	of.hosts
o380140160171	and
o380140160172	to
o380140160173	celebrate.a.festival
o380140160181	(et)
o380140160191	the.festival
o380140160201	of.(the)
o380140160202	Tabernacles
o380140170011	and
o380140170012	it.will.be
o380140170021	[one].who
o380140170031	not
o380140170041	he.will.go.up
o380140170051	from
o380140170052	with
o380140170061	the.clans
o380140170071	of
